Package Name,Reviewer Name,Review,Rating
combabylontelushealth,google user,i finally got see doctori dont have regular doctori go between first nations one doctor i seen today suggested i stick one health service provider seemed brush me off because im native,one
combabylontelushealth,google user,used love app but no doctor appointments are ever available anymore kind useless then,one
combabylontelushealth,google user,like many albertans i am unable find family physician telus health app has been wonderful so convenient be able book my mammography get my prescription refilled love service friendly physicians wonderful team when i have called ask questions,five
combabylontelushealth,google user,literally impossible get an appointment so frustrating i tried every day month i could access there are no appointments,one
combabylontelushealth,google user,i havent been able get an appointment months zero available appointments since january,two
combabylontelushealth,google user,two weeks no appointments available showing up i had install different app fix your glitches,one
combabylontelushealth,google user,overheated my phone my call ended abruptly first i thought was my phone but then i called again did same thing my phone was super hot through rest call soon i closed app phone returned normal few seconds,three
combabylontelushealth,google user,confusing how many apps there are similar names,one
combabylontelushealth,google user,dr mckenzie was great point very perdonable i hope i get talk her again,five
combabylontelushealth,google user,my gp retired four years ago impossible get appointments prescription renewals telus myhealth no appointment times available no matter what time day or night i try book just another example big business raking bite out scarce health resources,one
combabylontelushealth,google user,service was great up year ago appointments were available within week sometimes day or two worked well after loosing our dr being without one last three years last year however cannot find appointments have looked up three months out telus needs advise customers issues trying book times app dr appointments great concept functioned well initially but now doesnt provide any assitance people needing medical consult who have no dr,one
combabylontelushealth,google user,i could not see what tests were required afer md appointments i was told go life labs wihout knowing i also can not see he history md appoinments,two
combabylontelushealth,google user,uninterested doctors now no doctors available,one
combabylontelushealth,google user,great service,five
combabylontelushealth,google user,pointless there are no appointments available,one
combabylontelushealth,google user,not even worth effort try use no appointments months now after trying daily pretty sad disappointing be let down over over again everyone who has been vaccinated now sick so there are no appointments avaialable i guess when you rely telephone company provide medical service you are grasping straws especially when they cant even make phones work properly their real business model what waste time effort if you really neehelp,one
combabylontelushealth,google user,pathetic there are no appointments two weeks after taking all information my health records i could get inperson appointments doctor absolute useless waste time,one
combabylontelushealth,google user,love except i agree all others hope you will listen your users we need be able select dr appointment first then enter symptoms reasons others have stated please make change so many have commented otherwise i love,three
combabylontelushealth,google user,two thousand twenty wow telus did great job creating app its very easy use edit two thousand twenty-three there are no available doctors,one
combabylontelushealth,google user,they are pay you gohealth care canada freethats why i cant get doctori need pay now,one
combabylontelushealth,google user,frustrating say least,two
combabylontelushealth,google user,its disheartening they dont show when next available appointment or if there even any openings prescriptions only option family doctor appointment no possibility booking an appointment they dont leverage nurse practitioners theres no waitlist its really difficult receive care through app,one
combabylontelushealth,google user,its impossible get an appointment but once you sign up they will send you all services cost money surprise surprise those are all available so much universal healthcare,one
combabylontelushealth,google user,wouldnt accept my drivers license picture cant get,one
combabylontelushealth,google user,no appointments available couldnt find one i went well november i see from responses other reviews they only book appointments three weeks advance maybe they shouldnt allow people be able continue hopefully clicking dates they know wont have anything scheduled yet useless entire point app getting an appointment medical professional,one
combabylontelushealth,google user,terrible,one
combabylontelushealth,google user,dr tang listened me offered suggestions he was able help my problem,five
combabylontelushealth,google user,super easy helpful quick care problem i wasnt able get into walk really didnt want misuse emergency department,five
combabylontelushealth,google user,i wish thank telus health thiier very attentative response my health issues i would also like thank folks life labs are hard worked yet complete multitude tasks while maintaining comfortable bedside maner not forget those specialists who took dedicated interest doing medical sci work me thank you brian john gerke,four
combabylontelushealth,google user,worst service ever you have no options get same doctor or any way getting doctor i have been scanned cancer i cannot even recieve results scans because no doctors are available they do not have good access there no way even get help by anyone there issues service garbage should be shut down allowing people real issues be left high dry,one
combabylontelushealth,google user,what happened app used be amazing someone who cant get family doctor list 6yrs counting app used be godsend however past month i havent been able get single appointment there are always no appointments available every time i look i do often i dont understand what has happened but very stressful now i need figure out some other way getting medical care prescriptions renewed what happened app,two
combabylontelushealth,google user,first use great second appointment awesome follow up booked but now signing trying other family members theres no appointments available through december how helpful all,three
combabylontelushealth,google user,service has plummeted lack appointments was great but now sucks once an appointment service quite good though,one
combabylontelushealth,google user,very disappointed cannot get an appointment i need my prescriptions refilled,one
combabylontelushealth,google user,ive been trying get an appointment weeks every single time says there are no appointments i cant get ahold any customer service so im leaving review so hopefully be seen,four
combabylontelushealth,google user,months waiting try see doctor no appointments available,one
combabylontelushealth,google user,updated review app worked flawlessly appointment i was able receive note there always exceptionally high demand doctors so if there are no appointments available keep checking new appointments are released regularly might not be helpful if you have an urgent issue best not wait hope go local clinic etc,four
combabylontelushealth,google user,such great concept fairly easy use but you dont find out theres no appointments until after you type all your symptoms then all information disappears would be better know beforehand if there was no appointments second issue no appointments are available great concept would save everyone hassle having go walk but isnt an efficient app if there are literally no appointments two weeks time,two
combabylontelushealth,google user,too much useless information incessant so i uninstalled,two
combabylontelushealth,google user,great when works terrible when does not cant sign etc,three
combabylontelushealth,google user,horrible can never book an appt,one
combabylontelushealth,google user,cant speak nurse or doctor they only offer appointments mental health issues cant get prescription useless app uninstalled,one
combabylontelushealth,google user,easy use,five
combabylontelushealth,google user,its was great app however i havent been able make an appointment months they need figure out meantime pc health app works same appointments are same day if you want cant beat,two
combabylontelushealth,google user,my initial appointment dr lowton was first class convenient onetime thank you,five
combabylontelushealth,google user,became useless lol there are no appointments all anymore,one
combabylontelushealth,google user,i have been trying get through doctor refill my prescription over month no one available,one
combabylontelushealth,google user,there were no appointments available so whats point app kinda disappointed i had good experience before,three
combabylontelushealth,google user,ui changes making impossible see available dates doctors huge step back clicking into each day waste time,two
combabylontelushealth,google user,absolutely no appointments are available ive been checking everyday past week,one
combabylontelushealth,google user,never any available appointments,one
combabylontelushealth,google user,how are you meant get health care when there are literally no appointments available weeks weeks weeks ridiculous,one
combabylontelushealth,google user,takes forever figure out navigate program not user friendly promo codes never work then takes three weeks get credit funny how payment taken immediately from me but i have wait you fix your error,two
combabylontelushealth,google user,just first step trying privatize healthcare charge extra convenience just like rest world your support team can look into if you send information them not my responsibility try give corporations without empathy moral compass just responding negative reviews doesnt mean anything how about you actually try do better,one
combabylontelushealth,google user,app useless because youll never get an appointment dont bother ps your response extremely telling seeing took you eleven days respond how very fitting do you actually expect people keep checking app youd have check every thirty seconds month before you get an appointment poor response,one
combabylontelushealth,google user,poor,one
combabylontelushealth,google user,bought my previous company only provide an inferior service more options privately pay service or route rx through their pharmacy system,one
combabylontelushealth,google user,ninety-five time there are no doctors available you can only check after youve inputted all your info be prepared rewrite thr same thing over over again,two
combabylontelushealth,google user,each time try make an appointment family doctor there are no available appointments even within next three months there almost no benefit using telus health app if one can get an appointment my opinion,one
combabylontelushealth,google user,app completely changed my life living vancouver island virtually no walk clinics has allowed me access specialists so i havent been able access since prepandemic if theres no appointments available check back every five hundred ten minutes while you will get one eventually,five
combabylontelushealth,google user,terrible i was connected myhealth app waiting my appt forty-five mins then i get message saying they could not connect me,one
combabylontelushealth,google user,there are no appointments available check back regularly how regularly every day every few hours every time i check i have tap each day individually check cant you create notification when new appointments slots become available or give people waiting number why difficult youre becoming ticketmaster,two
combabylontelushealth,google user,no doctors available all week,one
combabylontelushealth,google user,its ok but theres rarely appointments available just see if there are spots open you have retype your reason wanting an appointment doctor over again each time you check i wish there was waiting list option or some sort notification sustem when spot does eventually open up all i want simple prescription renewal i will run out medicine because app its lack available doctors,three
combabylontelushealth,google user,was great convenient way speak doctor past month or so has become impossible make an appointment because there are none available rendering app rather useless,two
combabylontelushealth,google user,i cannot seem book an appointment any time site there never doctors available,one
combabylontelushealth,google user,been trying several times day over week get an appointment theres never one available or if i click app freezes would be good have popup says appointment was taken by someone else,two
combabylontelushealth,google user,ugh never an appointment,one
combabylontelushealth,google user,use be great but now there are always no appointments available im supposed be hearing about my ecg results i cant get anyone see me really really really disappointed i have chest pains waiting ten hours hospital not an option telus health used be my go recommendation now its complete let down,one
combabylontelushealth,google user,managed get one appointment took over month get another so we could discuss xrays which were taken day after apt now no matter when i try book there are zero appointments available,one
combabylontelushealth,google user,no available appointments all,one
combabylontelushealth,google user,best thing has happened health program,five
combabylontelushealth,google user,i cant tell if app works well because i cant schedule an appointment between now end year could be terrible provincial medical system but lack service really brand telus,one
combabylontelushealth,google user,nice have access dr if you can get access dr apts have become very rarefied while generally competent lovely interactions they are understandably limited practice scope since interactions are through screen,three
combabylontelushealth,google user,i dont have,one
combabylontelushealth,google user,wosrt time having consistant care they dropped having all trans support care beacuse budget also i like how they respond exsuing their wait times when they literally have all money world,one
combabylontelushealth,google user,great app,five
combabylontelushealth,google user,great option filling perscriptions new issues have arisen,five
combabylontelushealth,google user,embarrassing what health crisis were,one
combabylontelushealth,google user,i have ohip which wont cover therapy app also since last update when you try book an appointment family doctor wont ask if you want see someone from before goes straight calendar there nothing available when last week there was more than enough available app garbage now not worth,one
combabylontelushealth,google user,only way book an appointment answer symptom questions or so im told because everytime i answer tells me go hospitalfor cough without other symptoms one point when changing up my answers told me see doctor next few hours but didnt allow me book an appointment needs better pathing,one
combabylontelushealth,google user,been trying book an appointment three weeks now there never any appointments available whats use app if you can never see doctor,one
combabylontelushealth,google user,was very difficult find out my test results because result said nothing was wrong i wasnt informed i didnt know nothing was wrong was just left worry stress worry are not good anyone its not right just leave someone state,one
combabylontelushealth,google user,very personable engaging concerned knowledgeable goes extra distance everything one needs great health care kind compassionate etc etc highly recommend best wishes,five
combabylontelushealth,google user,trying book an appointment no appointments available three months cant try find later date not convenient all,one
combabylontelushealth,google user,used be very handy service now there just dont seem be any appointments available any more have checked weeks now useless,two
combabylontelushealth,google user,app essentially very beneficial various ways my primary care physician dr vivian liu always top world relatively addressing my personal medical care including icbc case well i do receive prescriptions efficiently what i love most about app simply very quick meeting my needs which way above average,five
combabylontelushealth,google user,i havent had family doctor years i only use these doctors they helped me get answers highly recommend,five
combabylontelushealth,google user,no appointments ever like telus health just an app not service help people whom dont have drs,one
combabylontelushealth,google user,great service,five
combabylontelushealth,google user,appointment was quick timely however information regarding where find my prescription or enter my pharmacy isnt clear,four
combabylontelushealth,google user,great service dr was very professional,five
combabylontelushealth,google user,no appointments available even one month out sorry but not very useful would be better present list dates available instead scrolling through seeing full ones,one
combabylontelushealth,google user,its hard find appointment times ive looked all way into october nothing available like i know theres doctor crisis but there should be appointment available,three
combabylontelushealth,google user,waited twenty minutes past apt time only doctor cancel apt tell me rebook next available apt ten days away,one
combabylontelushealth,google user,i would give five stars when they fix overheating issue my phone other peoples phones which shuts app down interrupts session otherwise very greatful thank you,four
combabylontelushealth,google user,impossible get an appointment any drs now its become joke,one
combabylontelushealth,google user,very good experience,five
combabylontelushealth,google user,i use telus health all timei have found them extremely helpful easy get an appointment within twenty-four or forty-eight hours they have all been friendly helpfulknowledgeable caring i actually find them easier deal than my own drwho good half hour drive books weeks away telus advocated specialist appointment me which would not have been successful without them i cant say enough good things about these virtual appointments,five
combabylontelushealth,google user,not any way user friendly seniors,three
combabylontelushealth,google user,very efficient thorough i definitely recommend practioner service,five
combabylontelushealth,google user,i have been trying get an appointment so i can get referral specialist there never an appointment available,one
combabylontelushealth,google user,prescriptions are little glitchy,four
combabylontelushealth,google user,very very very poor virtually impossible get appointment even after spending days logging into account,one
combabylontelushealth,google user,physicians dont have access netcare refer you go walk clinic waste time,one
combabylontelushealth,google user,im enjoying app most part when works works when trying book an appointment you have type symptoms or reason appointment which not always easy then tells you there are no appointments available so youve just wasted your time describing very personal issues then nothing app should tell you right away if there are appointments available before prolonged process typing your history please make changes,three
combabylontelushealth,google user,i have been trying over week get an appointment whenever i try i get message saying i couldnt book appointment time top all off while im trying book appointment disappears right from underneath me fix if someone already has an appointment confirm dont just give away while person trying confirm i am extremely upset id give negative stars if i could,one
combabylontelushealth,google user,so very convenient,five
combabylontelushealth,google user,while registering asks promo or membership code what do here,four
combabylontelushealth,google user,i spend half my life inputting same information over over get screen says there are no appointments available all takes about two weeks chance upon day there are few available appointments fairly new past there was always selection appointments,two
combabylontelushealth,google user,no appointments available many months simple question about toe nail not healthcare false advertising,one
combabylontelushealth,google user,why are there never appointment slots available ive been looking two months have tried many times book an appointment but keep getting message says there are no appointments available,one
combabylontelushealth,google user,useless medical canada what point online booking no doctors available anywhere see i have rash have been waiting three days nothing,one
combabylontelushealth,google user,tried book an appt w md because its impossible see one person if one doesnt have family dr app says nothing available even online appt next two weeks keep trying no better than booked up walk clinics canadas health care so broken im sick its impossible get help terrible,one
combabylontelushealth,google user,i had one medical appointment via app went okay i got both referral prescription i needed now i cant book another appointment ive scrolled through days up month half future no appointments ive been trying few days nothing its bizarre,two
combabylontelushealth,google user,ive updated changed my review from five stars three its now difficult book appointments theyre not available after i book an appointment i cant find information anywhere app,three
combabylontelushealth,google user,just says no appointments available has been over multiple days trying,one
combabylontelushealth,google user,very grateful service i have been using now couple years so far my experience has been very good doctors have all been very friendly helpful,five
combabylontelushealth,google user,no help,one
combabylontelushealth,google user,great app design although there are no appointments currently available,three
combabylontelushealth,google user,garbage how are you supposed book an appointment when theres never an appointment time available,one
combabylontelushealth,google user,first time using was very happy dr was wonderful helped me everything i needed but now i am trying refill my prescription i cant get an appointment months there needs be better way,two
combabylontelushealth,google user,although almost one year ago my experience app was excellent,five
combabylontelushealth,google user,cannot get date terrible,one
combabylontelushealth,google user,if its telus its scum,one
combabylontelushealth,google user,perfect,five
combabylontelushealth,google user,after hitting book appointment nothing happens no fields are errored out,one
combabylontelushealth,google user,wish i can take call doctor from my computer my hands hurts from holding phone,four
combabylontelushealth,google user,never any available appointments edit after response unfortunately checking back regularly not good solution issue asinine be checking an app basic medical needs not everyone even has time plus i am able go another provider like tia which give me access appointments from same daymonth or so out if i go twenty-three month from currently date still no appointments,one
combabylontelushealth,google user,app did not work my appointment good thing i was home doctor had phone me my home phone doctor would not prescribe me cheaper medication than one i am she said i had come into office test my blood pressure meanwhile prescription running out too expensive refill my regular doctor booking almost one month advance service was not helpful me,two
combabylontelushealth,google user,i am looking primary healthcare doctor ìn my area advertises lists doctors taking new patients my area then provides no path fìnding out who these doctors are its impossible find new doctor ontarios government starved healthcare system,three
combabylontelushealth,google user,terrible service doctors telus cannot access your previous medical records,one
combabylontelushealth,google user,alberta point where you cant even find physical doctor feels like slippery slope forprofit medicine but app does work,three
combabylontelushealth,google user,constantly crashing,two
combabylontelushealth,google user,would probably still be running around city from one walkin clinic another if wasnt app their service i am also finally getting family doctor through them something i could not even dream before,five
combabylontelushealth,google user,great option get fast efficient service love,five
combabylontelushealth,google user,excellent services given during my video calls but app overheats all my devices like crazy kills my battery audio hit miss i wish there was pc app or website use instead,two
combabylontelushealth,google user,they solve my problem couple days later,four
combabylontelushealth,google user,not impressed,one
combabylontelushealth,google user,waste time needed get refill meds twenty-four hr availability being claimed no appointments were apparently available over month,one
combabylontelushealth,google user,twice i have had appointments nobody called i then receive messages saying they tried several times i didnt answer frustrating,two
combabylontelushealth,google user,never any appointments available pointless,one
combabylontelushealth,google user,terrible service i am close one year dealong same issue no amswers no communication no way follow up telus mycare more concerned you rating app then actually remedying ehay ails you,one
combabylontelushealth,google user,very disappointed i have no dr mine retired fifteen years ago took me one year telus health get my five year colonoscopy referral my gastrologist also has retired now i am my third week trying book an appointment my prescription renewals there never any available appointments not right we need someone step up plate give us health care we once had,one
combabylontelushealth,google user,everything went smoothly doctor i had was very professional calm supportive understanding great videoaudio quality smooth process wonderful experience my first apt telus health thank you,five
combabylontelushealth,google user,fantastic way seek virtual medical health advice if youre without family doctor or just looking counselortherapist app works well virtual calls have always worked well me except my mic my phone not being great i was able claim my receipts through insurance without issues i recommend trying app out virtual appointments,five
combabylontelushealth,google user,whats point no different than what were already experiencing here bcno doctors available today july 17th no appointments family doctor all way through till app stops october two thousand twenty-three its ridiculous just like housing here canada way go liberals,one
combabylontelushealth,google user,i spent long time signing up filling health information was supposed take me my digital twin circle just went round round over ten minutes without ever showing anything i finally got out but later i went back try get help sign up issue i really like i was going end up taking bunch different paths would not tell me anything very frustrating,one
combabylontelushealth,google user,app glitches could not connect my appointment i missed because app kept crashing,one
combabylontelushealth,google user,i wouldnt bother using pretty useless might well go into walk clinic closed forever,one
combabylontelushealth,google user,very understanding easy talk,five
combabylontelushealth,google user,was good now terrible cant get an appmt refill drugs no longer use,one
combabylontelushealth,google user,call was time dr appointment was knowledgeable kind i felt like person rather than just number,four
combabylontelushealth,google user,everyone abandoning us quebec you all know how bad here why arent yoh fighting us stop backing out backing down our most vulnerable are risk right now your making worse,one
combabylontelushealth,google user,grim look into dystopian future health care delivered ten minutes time by whatever doctor available weeks advance when youre booking so youre guaranteed no continuity care but booking system constantly changing usually full so good luck getting even distant appointment,two
combabylontelushealth,google user,cant get my personal info send have tried numerous times so frustrating having hard time getting review load too,one
combabylontelushealth,google user,garage service telus wants get into healthcare but simple family doctor appointment nothing available two months app was so laggy scrolling went forever past two months still no available date showed up,one
combabylontelushealth,google user,no appointments available app easy enough operate but whats point if nothing available,two
combabylontelushealth,google user,highly competent medical professionals not an amazingly well made system allowed me get track proper treatment,five
combabylontelushealth,google user,cant get dr,one
combabylontelushealth,google user,so far hot garbage just like rest bcs healthcare half time says no appointments are available other half they are month away,one
combabylontelushealth,google user,service along shoppers drug mart weston family have been lobbying government remove publiclyfunded access telehealth services its one more step eroding public health care canada,one
combabylontelushealth,google user,signed up tried book consultation screens confirm sending health data then confirm appt kept spinning returning nothing ive tried twice now book nothing happens extremely frustrating experience update dr call went fine was super easy now i cant update my address proper postal code pick up my prescription again app or backend extremely buggy,two
combabylontelushealth,google user,open wont load past initial purple heart loading screen,one
combabylontelushealth,google user,i could not hear doctor app no answer when i tried call back very poor app i now have no renewal prescriptions or info from my blood tests,one
combabylontelushealth,google user,confusing navigate doesnt follow through said doctors appointments two weeks only show one,one
combabylontelushealth,google user,i cant believe i didnt use earlier i used wait around twenty-three hours deal horrible front desk staff even when i arrived time my family doctors office because i didnt want go anywhere elsesince was closest wed been going there long time app removed problem completely update two thousand twenty-three have experienced multiple issues app esp updates prescriptions receiving calls etc very buggy but works when works,three
combabylontelushealth,google user,app has been huge help myself my family my dr retired two weeks before my son was born waitlist our area least seven years get gp so app has been very helpful reliable weve been able get variety care through app i like how you can choose your dr keep consistent one if you want etc i highly recommend app,five
combabylontelushealth,google user,health care provider never shows up,one
combabylontelushealth,google user,convenient efficient,five
combabylontelushealth,google user,like someone else said telus health mycare seems be healthcarefamily clinic future or now very convenient see doctor from my phone its difficult me get proper day off see one inperson most times ive had medication prescribed conditions treated successfully virtually alone recently i have condition requires facetoface exam my experience was wonderful was booked confirmed an appointment within minutes,five
combabylontelushealth,google user,i try make an appointment there are no days available what point app,one
combabylontelushealth,google user,i had great experience i am very happy have service available when local doctors are not available us i will continue use service when its required,five
combabylontelushealth,google user,long wait time,one
combabylontelushealth,google user,so glad telus health mycare available my practise shoreline medical dropped me patient after fifteen yrs no notice an unsigned email i have used telus service 2x including 1x my mother where same practise was going have her wait five weeks renew her very important meds so thanks service worked almost ninety-nine even got lab requiring prescription renewal very needed bc where twelve million growing people dont have family doctors,five
combabylontelushealth,google user,whats point i cant get appointment six months,one
combabylontelushealth,google user,its great option those without doctor but theres never appointments available,three
combabylontelushealth,google user,no doctors available cannot get lab work results waste time dont download app,one
combabylontelushealth,google user,has been no appointment available last two months also i have had multiple appointments about same problems still nothing has improved i found telushealth helpful prescription refills but telushealth doctors have not provided me access preventive migraine medication ajovy gepants help my very severe multiple day migraines linda richards bdsc,one
combabylontelushealth,google user,awesome app service just used first time got an appointment time within an hour opening appdoctor called right timeshe renewed my prescriptions my pharmacy called couple hours laterready pick upbooking appointment was very easydoctor was great,five
combabylontelushealth,google user,i am no longer able get appointments review my blood test i try every morning but nothing day after day i trully thought was solution lack doctors but only worked once my only choice print my results go walk hope call doctor will explain i realize isnt one hundred fault telus its combination government but why bother promoting if doesnt work ive had plenty telus solicitations though,one
combabylontelushealth,google user,i am very impressed telus health ive had nothing but great experiences thank you,five
combabylontelushealth,google user,very good dr was time answered all my questions i was pleased again,five
combabylontelushealth,google user,very helpful when there are no doctors available your province,five
combabylontelushealth,google user,only good meds refills useless fill forms rare check emails i sent only acknowledge receipt form,one
combabylontelushealth,google user,no appointments within timely manner good luck ever being able get an appointment tried twice over last month youll be waiting two or three months maybe longer,one
combabylontelushealth,google user,why bother setting up an account when you cant get any appointments app pointless,one
combabylontelushealth,google user,excellent information public awareness,five
combabylontelushealth,google user,disappointing after being recommended service due failing mental state i was very disappointed difficulty i had just trying talk someone ive tried since have been deterred by costs associated trying get an appointment extremely long wait time see psychiatrist im loss its hard not give up when theres so many road blocks every step way i hope your experience will be more beneficial than mine was stay strong,one
combabylontelushealth,google user,very helpful when you do not have family doctor call,five
combabylontelushealth,google user,appointments can be bit scarce depending when you check but keep thrilled attentiveness doctor i saw care i received follow up team was fast getting touch me too very impressed by how smoothly everything went side note tablet works just fine no cell phone needed if youre one few out there like me without cell phone,five
combabylontelushealth,google user,keeps trying give me bc doctors when im ab,two
combabylontelushealth,google user,great app quick easy use will definitely be using again,five
combabylontelushealth,google user,no family doctor appointments available months dont even bother its good idea but terrible execution doesnt even have waitlist or saves details you write if you couldnt find an appointment how user experience okay masses multimillion dollar company beyond me,one
combabylontelushealth,google user,professional exhibits competence,five
combabylontelushealth,google user,easy use convenient especially when you need see physician but was not able come their clinic,five
combabylontelushealth,google user,excellent am so grateful very kind caring nd professional,five
combabylontelushealth,google user,hello there once i got signed which verified its actually pretty good resource i look forward more app even help people i emailed have been wonderful very helpful thanks all,four
combabylontelushealth,google user,month now every time i login book an appointment theres no doctors available also press three months advance still no doctors book an appointment what use app,one
combabylontelushealth,google user,saves time especially if your visiting doctor prescription renewals,five
combabylontelushealth,google user,bit dystopian have telus fixing your countrys healthcare system but hey helps,five
combabylontelushealth,google user,so fast easy navigate drs are great prescription filling very easy,five
combabylontelushealth,google user,if you have an elderly relative lots money you think you are their will i would absolutely recommend them they use app telus healthcare system youll be vacationing bahamas no time,one
combabylontelushealth,google user,very thorough i finally got help ive been needing,five
combabylontelushealth,google user,cant progress pass initial signup wont allow me submit details,one
combabylontelushealth,google user,when i first joined wait was few days now its several months not acceptable if wasnt my pharmacist fact my medication lifelong i would be going without needed medication,one
combabylontelushealth,google user,no appointments available see gp bc next four weeks i dont think app works all what joke,one
combabylontelushealth,google user,professionals are excellent but app overheats cellphone during video consultation until point interrupts meeting very inconvenient,one
combabylontelushealth,google user,great service easy hookup just described,five
combabylontelushealth,google user,there isnt an option go next available appointment when booking which would be easier than scrolling through three months one week time just see there are no appointments available i used use different virtual doctor app but telus bought them out ruined,one
combabylontelushealth,google user,app good but family doctors really rush appointments only one doctor out six different ones didnt do me,one
combabylontelushealth,google user,i am not able use my earbuds or headset virtual consultation can app be updated allow helps having my hands free privacy clarity conversation,three
combabylontelushealth,google user,great doctor great service,five
combabylontelushealth,google user,i was hesitant now there no looking back i am so grateful insight direction provided thank you emmy,five
combabylontelushealth,google user,more than completely useless actively wastes your time by having you describe symptoms take upload photos only then discover there are no available appointments availability appointments would have already be know prior filling all information so why waste peoples time typical canadian healthcare run by useless people pretend jobs shuffling paper around,one
combabylontelushealth,google user,way long wait appointments,one
combabylontelushealth,google user,absolutely love app so far has been extremely helpful since we cant find family doctor anywhere app has been such lifesaver me my kids,five
combabylontelushealth,google user,so thankful service doctors are amazing appointments are readily available without long waits,five
combabylontelushealth,google user,service was great beginning now have tried three weeks an appointment shorter wait ensured service oceanside clinic when you are able get more doctorsnurses maybe ill try again,two
combabylontelushealth,google user,there no appointments available ever waste time,one
combabylontelushealth,google user,so efficient simple use only difficulty downloading appointment receipts getting assistance resolving problem,five
combabylontelushealth,google user,experience positive when app working however they have authentication issues all time i am constantly faced either my email or password not being recognized only come back an hour later successfully log using exact same credentials there no real support except ticket system response time inadequate service dealing healthcare so much potential but there needs be more investment making better,two
combabylontelushealth,google user,very positive experience using telus health great follow up test results submitting clinical testing requests,five
combabylontelushealth,google user,i booked an appointment last night doctor 730pm tonight now 806pm there were no notifications appointment i couldnt check i spent thirty mins app waiting case doctor called i know how overwhelmed system yet nothing now back no appointments available,one
combabylontelushealth,google user,application great although i had request pdf referral form be submitted by email because i was unable download attachment due an incompatibility my samsung device,four
combabylontelushealth,google user,cant rebook same dr,one
combabylontelushealth,google user,there are zero appointments open its like does not exist after few more days looking i was able book fifteen days ill still have go walk clinic but nice see some openings,three
combabylontelushealth,google user,amazing had been such great help me sticking out through till end me great man just great,five
combabylontelushealth,google user,very happy doctors kind cossultation,five
combabylontelushealth,google user,update also confirm everything yourself if telus says they sent req or rx doesnt mean they did or was recieved better than nothing but takes effort app hitandmiss doctor will try call app app wont ring no screen lightups no notifications nothing if you treat like phone service works great you can use app book your appointment then uninstall until next time you need book an appointment,one
combabylontelushealth,google user,once you figure out its an app helpful straight forward easy use my registration was bit buggy id photo upload not completing blue circle death just spun spun after couple days when i tried again worked i would recommend app anyone wants an option health care just simply makes everything easy once its really nice feel like im finally living future thanks telus,five
combabylontelushealth,google user,app replaced allowed booking appointments yet some reason there are never any appointments available here its like theyre held back released some secret time dailyweekly if you happen go book time youre lucky also previously human would contact you prior an appointment clearly thats been removed favor software seems fail regularly disappointing service levels have dropped,one
combabylontelushealth,google user,never was able book an appointment ever,one
combabylontelushealth,google user,excellent option,five
combabylontelushealth,google user,"huge disconnect between doctors support teams waiting weeks follow up only call support them tell me there no record any follow up needed told contact doctor but there no contact details app doctors stuck limbo hoping something eventually happens after one thousand, five hundred consultation",one
combabylontelushealth,google user,waited two weeks get an appointment then told go walk clinic,one
combabylontelushealth,google user,terrible ive tried repeatedly multiple times daily get an appointment two weeks nothing my blood pressure prescription almost done,one
combabylontelushealth,google user,my appointment was good informative,five
combabylontelushealth,google user,fast easy comfort your own home love,five
combabylontelushealth,google user,wonderful so convenient,five
combabylontelushealth,google user,wait seeing doctor usually four days thats horrible need more available appointments,one
combabylontelushealth,google user,i personally have had an excellent experience using app i had been having trouble finding family doctor fifteen years since moving ontario from bc someone suggested app its an extremely convenient alternative dealing walkin clinics etc basic needs just takes couple minutes book doctor see no hassle book over phone or have get an actual clinic ten appointments ive had doctors been time all them five,five
combabylontelushealth,google user,only use app if you are desperate feed lot medical care six minutes get no help,one
combabylontelushealth,google user,what an amazing time we live,five
combabylontelushealth,google user,cannot paste text confirm appointment function often doesnt work properly so i have retype everything often dont even get appointments i need,one
combabylontelushealth,google user,both appointments were handled efficiently physicians were very good,five
combabylontelushealth,google user,no appointments available next three months what use such doctor,one
